Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
2022-05-28,Himachal Pradesh,285034,39,280859,4136
2022-05-28,Jammu and Kashmir,454227,63,449412,4752
2022-05-28,Jharkhand,435331,22,429991,5318
2022-05-28,Karnataka,3951302,1827,3909369,40106
2022-05-28,Kerala,6553790,4710,6479380,69700
2022-05-28,Ladakh,28263,5,28030,228
2022-05-28,Lakshadweep,11402,0,11350,52
2022-05-28,Madhya Pradesh,1042432,299,1031397,10736
2022-05-28,Maharashtra,7884865,2568,7734439,147858
2022-05-28,Manipur,137236,6,135110,2120
2022-05-28,Meghalaya,93824,3,92228,1593
2022-05-28,Mizoram,228269,160,227411,698
2022-05-28,Nagaland,35497,2,34735,760
2022-05-28,Odisha,1288410,129,1279155,9126
2022-05-28,Puducherry,165847,18,163867,1962
2022-05-28,Punjab,760285,115,742418,17752
2022-05-28,Rajasthan,1285523,577,1275390,9556
2022-05-28,Sikkim,39165,0,38713,452
2022-05-28,Tamil Nadu,3455154,401,3416728,38025
2022-05-28,Telangana,793090,425,788554,4111
2022-05-28,Tripura,100887,0,99964,923
2022-05-28,Uttar Pradesh,2079272,818,2054935,23519
2022-05-28,Uttarakhand,437862,484,429685,7693
2022-05-28,West Bengal,2019253,344,1997706,21203
2022-06-28,Andaman and Nicobar Islands,10137,35,9973,129
2022-06-28,Andhra Pradesh,2321035,585,2305719,14731
2022-06-28,Arunachal Pradesh,64517,5,64216,296
2022-06-28,Assam,724647,306,716353,7988
2022-06-28,Bihar,832192,775,819160,12257
2022-06-28,Chandigarh,93604,502,91937,1165
2022-06-28,Chhattisgarh,1153867,757,1139074,14036
2022-06-28,Dadra and Nagar Haveli and Daman and Diu,11467,13,11450,4
2022-06-28,Delhi,1932026,4553,1901217,26256
2022-06-28,Goa,248171,923,243413,3835
2022-06-28,Gujarat,1230479,2566,1216967,10946
2022-06-28,Haryana,1014444,2876,1000946,10622
2022-06-28,Himachal Pradesh,285836,367,281328,4141
2022-06-28,Jammu and Kashmir,454865,359,449750,4756
2022-06-28,Jharkhand,435761,257,430184,5320
2022-06-28,Karnataka,3965452,4288,3921050,40114
2022-06-28,Kerala,6627270,27919,6529387,69964
2022-06-28,Ladakh,28376,59,28089,228
2022-06-28,Lakshadweep,11407,2,11353,52
2022-06-28,Madhya Pradesh,1044081,465,1032875,10741
2022-06-28,Maharashtra,7965035,25570,7791555,147910
2022-06-28,Manipur,137258,14,135124,2120
2022-06-28,Meghalaya,93913,37,92282,1594
2022-06-28,Mizoram,228945,188,228054,703
2022-06-28,Nagaland,35507,3,34743,761
2022-06-28,Odisha,1289328,457,1279745,9126
2022-06-28,Puducherry,166314,234,164118,1962
2022-06-28,Punjab,762338,921,743648,17769
2022-06-28,Rajasthan,1288054,880,1277611,9563
2022-06-28,Sikkim,39210,18,38739,453
2022-06-28,Tamil Nadu,3469805,8222,3423557,38026
2022-06-28,Telangana,799532,3960,791461,4111
2022-06-28,Tripura,100899,9,99967,923
2022-06-28,Uttar Pradesh,2088985,3767,2061685,23533
2022-06-28,Uttarakhand,438559,728,430135,7696
2022-06-28,West Bengal,2025523,4080,2000227,21216
2022-01-29,Andaman and Nicobar Islands,9690,475,9086,129
2022-01-29,Andhra Pradesh,2248608,113300,2120717,14591
2022-01-29,Arunachal Pradesh,61627,3197,58145,285
2022-01-29,Assam,711391,33360,671631,6400
2022-01-29,Bihar,820513,8994,799308,12211
2022-01-29,Chandigarh,88382,4647,82623,1112
2022-01-29,Chhattisgarh,1117014,26123,1077082,13809
2022-01-29,Dadra and Nagar Haveli and Daman and Diu,11273,129,11140,4
2022-01-29,Delhi,1819332,29152,1764411,25769
2022-01-29,Goa,236361,11903,220793,3665
2022-01-29,Gujarat,1132791,107915,1014501,10375
2022-01-29,Haryana,937606,32011,895339,10256
2022-01-29,Himachal Pradesh,267577,9752,253847,3978
2022-01-29,Jammu and Kashmir,424085,45156,374282,4647
2022-01-29,Jharkhand,426141,10383,410461,5297
2022-01-29,Karnataka,3723694,288797,3396093,38804
2022-01-29,Kerala,5881133,334162,5494185,52786
2022-01-29,Ladakh,25536,1295,24018,223
2022-01-29,Lakshadweep,10989,278,10659,52
2022-01-29,Madhya Pradesh,941456,67945,862909,10602
2022-01-29,Maharashtra,7655554,270444,7242649,142461
2022-01-29,Manipur,132156,3804,126315,2037
2022-01-29,Meghalaya,90202,2422,86265,1515
2022-01-29,Mizoram,169868,14608,154663,597
2022-01-29,Nagaland,34189,902,32574,713
2022-01-29,Odisha,1236226,53759,1173907,8560
2022-01-29,Puducherry,158969,14293,142755,1921
2022-01-29,Punjab,735139,33036,684944,17159
2022-01-29,Rajasthan,1179554,80488,1089864,9202
2022-01-29,Sikkim,37816,1450,35938,428
2022-01-29,Tamil Nadu,3279284,211863,3029961,37460
2022-01-29,Telangana,754976,40414,710479,4083
2022-01-29,Tripura,99956,5798,93266,892
2022-01-29,Uttar Pradesh,1996972,65263,1908570,23139
2022-01-29,Uttarakhand,415514,31086,376907,7521
2022-01-29,West Bengal,1986667,45729,1920423,20515
2022-03-29,Andaman and Nicobar Islands,10032,1,9902,129
2022-03-29,Andhra Pradesh,2319504,346,2304428,14730
2022-03-29,Arunachal Pradesh,64484,0,64188,296
2022-03-29,Assam,724196,1358,716199,6639
2022-03-29,Bihar,830459,32,818171,12256
2022-03-29,Chandigarh,91911,19,90727,1165
2022-03-29,Chhattisgarh,1152084,147,1137903,14034
2022-03-29,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-03-29,Delhi,1864639,444,1838044,26151
2022-03-29,Goa,245280,29,241421,3830
2022-03-29,Gujarat,1223879,234,1212703,10942
2022-03-29,Haryana,985066,329,974125,10612
2022-03-29,Himachal Pradesh,284491,171,280187,4133
2022-03-29,Jammu and Kashmir,453677,146,448781,4750
2022-03-29,Jharkhand,435130,64,429751,5315
2022-03-29,Karnataka,3945359,1761,3903547,40051
2022-03-29,Kerala,6531392,4497,6459057,67838
2022-03-29,Ladakh,28220,15,27977,228
2022-03-29,Lakshadweep,11402,0,11350,52
2022-03-29,Madhya Pradesh,1041065,158,1030173,10734
2022-03-29,Maharashtra,7873619,964,7724875,147780
2022-03-29,Manipur,137086,37,134929,2120
2022-03-29,Meghalaya,93759,38,92128,1593
2022-03-29,Mizoram,224104,1162,222258,684
2022-03-29,Nagaland,35470,16,34696,758
2022-03-29,Odisha,1287512,472,1277921,9119
2022-03-29,Puducherry,165774,2,163810,1962
2022-03-29,Punjab,759067,130,741196,17741
2022-03-29,Rajasthan,1282920,264,1273105,9551
2022-03-29,Sikkim,39138,17,38669,452
2022-03-29,Tamil Nadu,3452714,366,3414323,38025
2022-03-29,Telangana,791181,492,786578,4111
2022-03-29,Tripura,100873,3,99951,919
2022-03-29,Uttar Pradesh,2070600,467,2046639,23494
2022-03-29,Uttarakhand,437221,501,429029,7691
2022-03-29,West Bengal,2017233,680,1995356,21197
2022-04-29,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-29,Andhra Pradesh,2319675,16,2304929,14730
2022-04-29,Arunachal Pradesh,64495,0,64199,296
2022-04-29,Assam,724210,9,716215,7986
2022-04-29,Bihar,830549,32,818261,12256
2022-04-29,Chandigarh,92041,65,90811,1165
2022-04-29,Chhattisgarh,1152259,30,1138195,14034
2022-04-29,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-04-29,Delhi,1879948,5250,1848526,26172
2022-04-29,Goa,245415,43,241540,3832
2022-04-29,Gujarat,1224305,99,1213263,10943
2022-04-29,Haryana,991394,2238,978537,10619
2022-04-29,Himachal Pradesh,284792,62,280596,4134
2022-04-29,Jammu and Kashmir,454028,65,449212,4751
2022-04-29,Jharkhand,435221,28,429876,5317
2022-04-29,Karnataka,3947363,1751,3905513,40099
2022-04-29,Kerala,6540665,2725,6468929,69011
2022-04-29,Ladakh,28245,3,28014,228
2022-04-29,Lakshadweep,11402,0,11350,52
2022-04-29,Madhya Pradesh,1041380,95,1030550,10735
2022-04-29,Maharashtra,7877429,961,7728628,147840
2022-04-29,Manipur,137220,17,135083,2120
2022-04-29,Meghalaya,93797,5,92199,1593
2022-04-29,Mizoram,227336,744,225896,696
2022-04-29,Nagaland,35488,0,34728,760
2022-04-29,Odisha,1288024,133,1278767,9124
2022-04-29,Puducherry,165785,8,163815,1962
2022-04-29,Punjab,759538,178,741612,17748
2022-04-29,Rajasthan,1283506,255,1273699,9552
2022-04-29,Sikkim,39151,3,38696,452
2022-04-29,Tamil Nadu,3453829,488,3415316,38025
2022-04-29,Telangana,791946,296,787539,4111
2022-04-29,Tripura,100880,1,99957,922
2022-04-29,Uttar Pradesh,2073779,1394,2048879,23506
2022-04-29,Uttarakhand,437452,460,429299,7693
2022-04-29,West Bengal,2018153,301,1996651,21201
2022-05-29,Andaman and Nicobar Islands,10044,3,9912,129
2022-05-29,Andhra Pradesh,2319914,55,2305128,14731
2022-05-29,Arunachal Pradesh,64505,1,64208,296
2022-05-29,Assam,724227,4,716237,7986
2022-05-29,Bihar,830754,44,818454,12256
2022-05-29,Chandigarh,92391,98,91128,1165
2022-05-29,Chhattisgarh,1152428,58,1138336,14034
2022-05-29,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-05-29,Delhi,1905954,1641,1878105,26208
2022-05-29,Goa,245752,101,241819,3832
2022-05-29,Gujarat,1225095,200,1213951,10944
2022-05-29,Haryana,1002252,1166,990465,10621
2022-05-29,Himachal Pradesh,285044,42,280866,4136
2022-05-29,Jammu and Kashmir,454234,63,449419,4752
2022-05-29,Jharkhand,435332,19,429994,5319
2022-05-29,Karnataka,3951498,1898,3909494,40106
2022-05-29,Kerala,6554669,5071,6479898,69700
2022-05-29,Ladakh,28264,4,28032,228
2022-05-29,Lakshadweep,11402,0,11350,52
2022-05-29,Madhya Pradesh,1042474,298,1031440,10736
2022-05-29,Maharashtra,7885394,2772,7734764,147858
2022-05-29,Manipur,137236,6,135110,2120
2022-05-29,Meghalaya,93826,5,92228,1593
2022-05-29,Mizoram,228291,167,227426,698
2022-05-29,Nagaland,35497,2,34735,760
2022-05-29,Odisha,1288422,133,1279163,9126
2022-05-29,Puducherry,165849,17,163870,1962
2022-05-29,Punjab,760308,130,742426,17752
2022-05-29,Rajasthan,1285587,610,1275421,9556
2022-05-29,Sikkim,39165,0,38713,452
2022-05-29,Tamil Nadu,3455210,412,3416773,38025
2022-05-29,Telangana,793133,423,788599,4111
2022-05-29,Tripura,100887,0,99964,923
2022-05-29,Uttar Pradesh,2079406,831,2055056,23519
2022-05-29,Uttarakhand,437867,472,429702,7693
2022-05-29,West Bengal,2019291,341,1997747,21203
2022-06-29,Andaman and Nicobar Islands,10149,38,9982,129
2022-06-29,Andhra Pradesh,2321207,658,2305818,14731
2022-06-29,Arunachal Pradesh,64518,6,64216,296
2022-06-29,Assam,724715,362,716365,7988
2022-06-29,Bihar,832403,886,819258,12259
2022-06-29,Chandigarh,93700,519,92016,1165
2022-06-29,Chhattisgarh,1154053,851,1139166,14036
2022-06-29,Dadra and Nagar Haveli and Daman and Diu,11470,15,11451,4
2022-06-29,Delhi,1932900,4482,1902158,26260
2022-06-29,Goa,248339,932,243569,3838
2022-06-29,Gujarat,1230954,2793,1217215,10946
2022-06-29,Haryana,1014881,2649,1001610,10622
2022-06-29,Himachal Pradesh,285956,441,281374,4141
2022-06-29,Jammu and Kashmir,454933,405,449772,4756
2022-06-29,Jharkhand,435814,279,430215,5320
2022-06-29,Karnataka,3966420,4918,3921387,40115
2022-06-29,Kerala,6630263,28069,6532201,69993
2022-06-29,Ladakh,28389,67,28094,228
2022-06-29,Lakshadweep,11407,2,11353,52
2022-06-29,Madhya Pradesh,1044150,454,1032955,10741
2022-06-29,Maharashtra,7968517,25481,7795121,147915
2022-06-29,Manipur,137260,16,135124,2120
2022-06-29,Meghalaya,93919,41,92284,1594
2022-06-29,Mizoram,229009,231,228075,703
2022-06-29,Nagaland,35507,3,34743,761
2022-06-29,Odisha,1289441,521,1279794,9126
2022-06-29,Puducherry,166358,247,164149,1962
2022-06-29,Punjab,762532,984,743778,17770
2022-06-29,Rajasthan,1288188,904,1277720,9564
2022-06-29,Sikkim,39218,23,38742,453
2022-06-29,Tamil Nadu,3471289,8970,3424293,38026
2022-06-29,Telangana,799991,4172,791708,4111
2022-06-29,Tripura,100899,5,99971,923
2022-06-29,Uttar Pradesh,2089504,3634,2062336,23534
2022-06-29,Uttarakhand,438615,768,430151,7696
2022-06-29,West Bengal,2026477,4759,2000502,21216
2022-01-30,Andaman and Nicobar Islands,9743,449,9165,129
2022-01-30,Andhra Pradesh,2260181,115425,2130162,14594
2022-01-30,Arunachal Pradesh,61953,3143,58524,286
2022-01-30,Assam,713685,30135,677128,6422
2022-01-30,Bihar,821815,7713,801885,12217
2022-01-30,Chandigarh,88703,3819,83769,1115
2022-01-30,Chhattisgarh,1120797,25115,1081858,13824
2022-01-30,Dadra and Nagar Haveli and Daman and Diu,11291,117,11170,4
2022-01-30,Delhi,1823815,24800,1773218,25797
2022-01-30,Goa,237580,10421,223484,3675
2022-01-30,Gujarat,1144585,98021,1036156,10408
2022-01-30,Haryana,942051,30220,901562,10269
2022-01-30,Himachal Pradesh,269291,9453,255852,3986
2022-01-30,Jammu and Kashmir,428260,42219,381389,4652
2022-01-30,Jharkhand,427179,7743,414136,5300
2022-01-30,Karnataka,3757031,252162,3465995,38874
2022-01-30,Kerala,5931945,336546,5541834,53565
2022-01-30,Ladakh,25763,1261,24278,224
2022-01-30,Lakshadweep,11032,293,10687,52
2022-01-30,Madhya Pradesh,950134,66042,873485,10607
2022-01-30,Maharashtra,7683525,248212,7292791,142522
2022-01-30,Manipur,132581,3934,126609,2038
2022-01-30,Meghalaya,90522,2419,86585,1518
2022-01-30,Mizoram,171686,14811,156274,601
2022-01-30,Nagaland,34276,907,32654,715
2022-01-30,Odisha,1241068,48319,1184174,8575
2022-01-30,Puducherry,159824,12542,145359,1923
2022-01-30,Punjab,738405,29466,691749,17190
2022-01-30,Rajasthan,1189991,74849,1105918,9224
2022-01-30,Sikkim,37972,1315,36229,428
2022-01-30,Tamil Nadu,3303702,208350,3057846,37506
2022-01-30,Telangana,758566,40447,714034,4085
2022-01-30,Tripura,100142,5130,94117,895
2022-01-30,Uttar Pradesh,2005245,59601,1922480,23164
2022-01-30,Uttarakhand,418004,31246,379227,7531
2022-01-30,West Bengal,1990179,37918,1931711,20550
2022-03-30,Andaman and Nicobar Islands,10033,2,9902,129
2022-03-30,Andhra Pradesh,2319509,314,2304465,14730
2022-03-30,Arunachal Pradesh,64484,0,64188,296
2022-03-30,Assam,724196,1356,716201,6639
2022-03-30,Bihar,830464,30,818178,12256
2022-03-30,Chandigarh,91914,21,90728,1165
2022-03-30,Chhattisgarh,1152111,150,1137927,14034
2022-03-30,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-03-30,Delhi,1864734,443,1838140,26151
2022-03-30,Goa,245285,27,241428,3830
2022-03-30,Gujarat,1223884,150,1212792,10942
2022-03-30,Haryana,985121,339,974166,10616
2022-03-30,Himachal Pradesh,284504,164,280207,4133
2022-03-30,Jammu and Kashmir,453690,142,448798,4750
2022-03-30,Jharkhand,435137,64,429758,5315
2022-03-30,Karnataka,3945401,1698,3903651,40052
2022-03-30,Kerala,6531816,4387,6459585,67844
2022-03-30,Ladakh,28222,12,27982,228
2022-03-30,Lakshadweep,11402,0,11350,52
2022-03-30,Madhya Pradesh,1041083,152,1030197,10734
2022-03-30,Maharashtra,7873722,960,7724982,147780
2022-03-30,Manipur,137087,36,134931,2120
2022-03-30,Meghalaya,93759,30,92136,1593
2022-03-30,Mizoram,224261,1101,222476,684
2022-03-30,Nagaland,35474,14,34701,759
2022-03-30,Odisha,1287549,394,1278035,9120
2022-03-30,Puducherry,165774,2,163810,1962
2022-03-30,Punjab,759094,135,741218,17741
2022-03-30,Rajasthan,1282939,249,1273138,9552
2022-03-30,Sikkim,39138,12,38674,452
2022-03-30,Tamil Nadu,3452751,339,3414387,38025
2022-03-30,Telangana,791213,457,786645,4111
2022-03-30,Tripura,100873,1,99952,920
2022-03-30,Uttar Pradesh,2070640,371,2046775,23494
2022-03-30,Uttarakhand,437232,487,429054,7691
2022-03-30,West Bengal,2017278,665,1995416,21197
2022-04-30,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-30,Andhra Pradesh,2319683,20,2304933,14730
2022-04-30,Arunachal Pradesh,64495,0,64199,296
2022-04-30,Assam,724212,11,716215,7986
2022-04-30,Bihar,830556,36,818264,12256
2022-04-30,Chandigarh,92051,69,90817,1165
2022-04-30,Chhattisgarh,1152263,33,1138196,14034
2022-04-30,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-04-30,Delhi,1881555,5609,1849772,26174
2022-04-30,Goa,245421,44,241545,3832
2022-04-30,Gujarat,1224322,105,1213274,10943
2022-04-30,Haryana,992018,2438,978961,10619
2022-04-30,Himachal Pradesh,284797,60,280603,4134
2022-04-30,Jammu and Kashmir,454032,65,449216,4751
2022-04-30,Jharkhand,435222,27,429878,5317
2022-04-30,Karnataka,3947496,1737,3905660,40099
2022-04-30,Kerala,6541077,2862,6469204,69011
2022-04-30,Ladakh,28246,4,28014,228
2022-04-30,Lakshadweep,11402,0,11350,52
2022-04-30,Madhya Pradesh,1041414,118,1030561,10735
2022-04-30,Maharashtra,7877577,979,7728756,147842
2022-04-30,Manipur,137220,17,135083,2120
2022-04-30,Meghalaya,93797,4,92200,1593
2022-04-30,Mizoram,227419,714,226009,696
2022-04-30,Nagaland,35488,0,34728,760
2022-04-30,Odisha,1288034,121,1278789,9124
2022-04-30,Puducherry,165788,11,163815,1962
2022-04-30,Punjab,759565,181,741636,17748
2022-04-30,Rajasthan,1283595,329,1273714,9552
2022-04-30,Sikkim,39152,3,38697,452
2022-04-30,Tamil Nadu,3453883,507,3415351,38025
2022-04-30,Telangana,791978,306,787561,4111
2022-04-30,Tripura,100880,1,99957,922
2022-04-30,Uttar Pradesh,2074072,1463,2049102,23507
2022-04-30,Uttarakhand,437473,474,429306,7693
2022-04-30,West Bengal,2018205,335,1996669,21201
2022-05-30,Andaman and Nicobar Islands,10045,4,9912,129
2022-05-30,Andhra Pradesh,2319918,47,2305140,14731
2022-05-30,Arunachal Pradesh,64505,1,64208,296
2022-05-30,Assam,724228,5,716237,7986
2022-05-30,Bihar,830763,43,818464,12256
2022-05-30,Chandigarh,92406,100,91141,1165
2022-05-30,Chhattisgarh,1152431,52,1138345,14034
2022-05-30,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-05-30,Delhi,1906311,1624,1878479,26208
2022-05-30,Goa,245770,115,241823,3832
2022-05-30,Gujarat,1225123,208,1213971,10944
2022-05-30,Haryana,1002406,1105,990680,10621
2022-05-30,Himachal Pradesh,285047,41,280870,4136
2022-05-30,Jammu and Kashmir,454242,67,449423,4752
2022-05-30,Jharkhand,435332,17,429996,5319
2022-05-30,Karnataka,3951739,2041,3909592,40106
2022-05-30,Kerala,6555515,5259,6480516,69740
2022-05-30,Ladakh,28264,3,28033,228
2022-05-30,Lakshadweep,11402,0,11350,52
2022-05-30,Madhya Pradesh,1042518,305,1031477,10736
2022-05-30,Maharashtra,7885944,2997,7735088,147859
2022-05-30,Manipur,137236,6,135110,2120
2022-05-30,Meghalaya,93826,5,92228,1593
2022-05-30,Mizoram,228298,161,227439,698
2022-05-30,Nagaland,35497,2,34735,760
2022-05-30,Odisha,1288431,121,1279184,9126
2022-05-30,Puducherry,165854,19,163873,1962
2022-05-30,Punjab,760327,135,742440,17752
2022-05-30,Rajasthan,1285660,657,1275447,9556
2022-05-30,Sikkim,39165,0,38713,452
2022-05-30,Tamil Nadu,3455287,448,3416814,38025
2022-05-30,Telangana,793176,419,788646,4111
2022-05-30,Tripura,100887,0,99964,923
2022-05-30,Uttar Pradesh,2079552,853,2055180,23519
2022-05-30,Uttarakhand,437874,477,429704,7693
2022-05-30,West Bengal,2019329,344,1997781,21204
2022-06-30,Andaman and Nicobar Islands,10157,42,9986,129
2022-06-30,Andhra Pradesh,2321379,755,2305893,14731
2022-06-30,Arunachal Pradesh,64518,4,64218,296
2022-06-30,Assam,724788,395,716405,7988
2022-06-30,Bihar,832581,934,819388,12259
2022-06-30,Chandigarh,93785,568,92052,1165
2022-06-30,Chhattisgarh,1154179,861,1139282,14036
2022-06-30,Dadra and Nagar Haveli and Daman and Diu,11474,14,11456,4
2022-06-30,Delhi,1934009,4325,1903423,26261
2022-06-30,Goa,248540,982,243720,3838
2022-06-30,Gujarat,1231483,2914,1217623,10946
2022-06-30,Haryana,1015501,2655,1002222,10624
2022-06-30,Himachal Pradesh,286061,507,281413,4141
2022-06-30,Jammu and Kashmir,455006,447,449803,4756
2022-06-30,Jharkhand,435858,284,430254,5320
2022-06-30,Karnataka,3968365,5707,3922541,40117
2022-06-30,Kerala,6634722,28860,6535869,69993
2022-06-30,Ladakh,28411,78,28105,228
2022-06-30,Lakshadweep,11408,3,11353,52
2022-06-30,Madhya Pradesh,1044243,490,1033012,10741
2022-06-30,Maharashtra,7972474,25735,7798817,147922
2022-06-30,Manipur,137266,18,135128,2120
2022-06-30,Meghalaya,93947,65,92288,1594
2022-06-30,Mizoram,229048,261,228084,703
2022-06-30,Nagaland,35507,2,34744,761
2022-06-30,Odisha,1289602,627,1279849,9126
2022-06-30,Puducherry,166438,304,164172,1962
2022-06-30,Punjab,762755,1079,743903,17773
2022-06-30,Rajasthan,1288328,939,1277825,9564
2022-06-30,Sikkim,39224,26,38744,454
2022-06-30,Tamil Nadu,3473116,10033,3425057,38026
2022-06-30,Telangana,800476,4421,791944,4111
2022-06-30,Tripura,100901,7,99971,923
2022-06-30,Uttar Pradesh,2090050,3541,2062971,23538
2022-06-30,Uttarakhand,438663,787,430180,7696
2022-06-30,West Bengal,2027901,5885,2000798,21218
2022-01-31,Andaman and Nicobar Islands,9777,402,9246,129
2022-01-31,Andhra Pradesh,2270491,116031,2139854,14606
2022-01-31,Arunachal Pradesh,62082,2948,58848,286
2022-01-31,Assam,714595,23795,684358,6442
2022-01-31,Bihar,823053,6558,804274,12221
2022-01-31,Chandigarh,89144,3452,84574,1118
2022-01-31,Chhattisgarh,1123170,25734,1083602,13834
2022-01-31,Dadra and Nagar Haveli and Daman and Diu,11301,101,11196,4
2022-01-31,Delhi,1827489,21490,1780172,25827
2022-01-31,Goa,238406,9658,225066,3682
2022-01-31,Gujarat,1153980,91320,1052222,10438
